"meanfreq","sd","median","Q25","Q75","IQR","skew","kurt","sp.ent","sfm","mode","centroid","meanfun","minfun","maxfun","meandom","mindom","maxdom","dfrange","modindx","label"
0.103819439678154,0.0587868610076886,0.0868462033002357,0.0610243588827773,0.136769769269234,0.0757454103864562,2.46701164563501,10.4180591906548,0.944075350934475,0.525281090524934,0.0813258089863562,0.103819439678154,0.0879748194687287,0.043108504398827,0.279113924050633,0.0679744037828947,0,1.205859375,1.205859375,0.0182397959183673,"male"
0.13847271194631,0.0745016345203224,0.140650046431888,0.060044288877777,0.197974141010072,0.137929852132295,3.0504383440297,16.5853135652248,0.944799851858987,0.517686885853457,0.053163797414101,0.13847271194631,0.0787732584301863,0.043108504398827,0.279113924050633,0.0801851334110383,0,0.55986328125,0.55986328125,0.0236475922451532,"female"
0.132212216657289,0.064319475054578,0.121068647760554,0.0871062218729909,0.174292449460676,0.0871862275876848,2.90516034729799,16.6994986690589,0.954522112103153,0.576406332766962,0.0571840845774698,0.132212216657289,0.0639022043164264,0.043108504398827,0.277358490566038,0.104777701574427,0,0.667529296875,0.667529296875,0.0100673520028359,"female"
0.112420712011114,0.0661721805234955,0.0962868776341167,0.0501235802557325,0.152610900778627,0.102487320522894,4.56702506018552,36.2438008505382,0.919663118432779,0.483153374672299,0.0496035431102222,0.112420712011114,0.0789550761884853,0.043108504398827,0.277358490566038,0.0744572588436385,0,1.184326171875,1.184326171875,0.0163855421686747,"female"
0.160408825199154,0.0795797334016042,0.16511179369955,0.0866661904421744,0.234116722623045,0.14745053218087,1.12554492678263,4.58783186289501,0.973089578869028,0.710146558569092,0.0838059861418673,0.160408825199154,0.119640880783163,0.043108504398827,0.279113924050633,0.215014699835526,0,1.93798828125,1.93798828125,0.0435589519650655,"male"
0.0866913047797051,0.0635330386136908,0.0704850346453318,0.0395228230587899,0.122248732052289,0.0827259089934995,2.07134809714536,8.36928616065634,0.951347578427744,0.586742265258749,0.0249217801271519,0.0866913047797051,0.0960052657954134,0.043108504398827,0.279113924050633,0.0856411868578767,0,2.002587890625,2.002587890625,0.0172143385904819,"male"
